Restaurant,Reviewer,Review,Rating,Time,Super-Score
Karachi Cafe,Ankita Mahajan,looking cute place date chai among top loved pasta jam roll wow wait go,5.0,2019-03-03 23:03:00,5.71
Karachi Cafe,Shubham Billus,man hell giving high ratings useless cafes yesterday went one cafe seeing zomato rating horrible today went even exceeded cafe today terms pure pathetic ness cafe service rude slow pathetic wonder bad would make self service food bad certainly worth high prices guys least bothered tell time ask bill one drinks ordered available let alone bring drinks along food know inflated ratings hyderabad working hometown place like would hardly touch stars rating zomato,1.0,2019-03-02 21:49:00,5.62
Karachi Cafe,Anjanaa Karthik,really wish could finish review word yeah zomato letting guys want irani chai guess place omg onion samosa getting guys remember small triangle shaped samosa would go ga ga yes need go street street searching right one plate samosa irani chai osmania biscuits hit cloud nine oh forgot guys guys living alone far away home without mamma pappa definitely wan na hit place listening mere sapno ke rani kab yea kishore kumar place let say vintage ambience food chai music cleanliness,5.0,2019-03-01 19:10:00,9.79
Karachi Cafe,Alisha,nice place hangout friends also must say thar hidden gem gachibowli takes back different world creative ambience polite staff great chai stylish vintage decor,5.0,2019-02-28 23:42:00,6.58
Karachi Cafe,Akhil Mahajan,recently visited place food ambience service place amazing interior cafe without good interior worth go rustic feel food really good amazing north indian mughlai food serve service okayish,4.0,2019-02-28 14:22:00,5.88
Karachi Cafe,Rachana Srivastav,restaurant deserves special mention superbly amazing keema pav usually eat mutton dishes restaurants prefer home made keema pav served reminded home good even ordered baida roti good interesting take way servings quite big compared charge suleimaani chaai also deserves special mention good ordered twice ambience also good old ad posters put walls really reminded old parsi restaurants mumbai,5.0,2019-02-27 20:03:00,8.93
Karachi Cafe,Palak Kashyap,love ambience rustic feel recommend chai baked goods service good everything reasonably priced,5.0,2019-02-24 21:23:00,5.9399999999999995
Karachi Cafe,Devesh,ambience literally brings vintage feels service place brilliant visited place firstly ordered bun maska sulaimani chai really liked also chicken kabiraji personally felt could slightly better,4.0,2019-02-18 13:25:00,5.91
Karachi Cafe,Soumi Mukherjee,place serves authentic mughlai dishes modern twist try mughlai paratha stuffed chicken sip irani chai,4.0,2019-02-16 10:23:00,5.01
Karachi Cafe,Akshay,place brings vintage feels ambiance adorable wall frames vintage decor tried alfredo pasta fried chicken toppings tasted good service fine,4.0,2019-02-11 16:41:00,5.38
Karachi Cafe,Tanya Gupta,vibrant colors delicious food place want lift spirits combination raw retro ambience leave mesmerized immerse zesty food variety lot offer forget try potato fingers,5.0,2019-02-10 13:34:00,6.64
Karachi Cafe,Sarthak Gakhar,visited place irani chai visit hyderabad small cafe nice cozy interiors irani chai made perfection got strong sweet milky tea one chai glass service great,5.0,2019-02-08 13:00:00,6.54
Karachi Cafe,Aamir Nawaz,dishes tried keema pav baida roti food pretty good mean tasted better keema pav also good notbhrrst good baida roti pretty interesting taste staff welcoming ambience pretty great,5.0,2019-02-04 09:08:00,6.78
Karachi Cafe,Varun Barla,went place expecting much menu threw seemed overpriced ordered irani chai mawa cup cake begin really good followed barbecue mushroom club chicken sandwich sandwich filling delicious topped another round irani chai place old worldly feel old posters transistor old tv etc yo take good old times also old bollywood songs add charm great place cup tea snacks,4.0,2019-02-02 19:03:00,7.55
Karachi Cafe,Anupam Agarwal,looking nice evening chai something go one really good option located gachibowli main raod nice small cafe interiors give feeling hangout place millennials come sit relax tea engage hearty conversation office financial district one take probably hour visit place would definitely recommend items tea tea lover hence never get keema pav good irani onion samosa definitely recommend bun maska dip tea enjoy overall nice place visited leasure overall food ambiance value money,4.0,2019-01-31 21:08:00,8.73
Karachi Cafe,Prateek Chhipa,veg puff number times karachi cafe never disappointed everything fresh tasty downside sandwiches burgers reheated served menu items available afternoon get pretty quickly usually call check visit place,4.0,2019-01-31 16:45:00,6.01
Karachi Cafe,Hardik Seth,vintage themed cafe legendry karachi bakery soothing ambience posters advertisement old movie scenes hanging framed wall liked old time television telephone sound tape also add decor food variety offer something related quick bites dum ki chai soo refreshing one could compared kadak chai visit may uplift mood overall good experience,4.0,2019-01-29 12:55:00,7.34
Karachi Cafe,Hearty_connoiseur,retro themed cafe cozy u get lost reading ur fav book corner table indulging retro music u help shake leg famous irani chai thr richness milk u need gloomy day stylish chicken sandwich must try perfectly grilled chicken try items marked must try actually ones taste good sweet note u must try victoria cake slice blueberry cheese cake,4.0,2019-01-27 01:50:00,7.34
Karachi Cafe,Duggu,really bad experience karachi cafe visited place lot hope rating review really good ordered ginger tea irani tea osmania biscuits unfortunately like anything offered even tea good pricing really high ok paying rs bad cup tea sorry folks guys need improve,2.0,2019-01-16 18:58:00,4.54
Karachi Cafe,Priyanka,retro theme ambience classic didnt like food average even ordered ferrero rocher shake would rate,2.0,2019-01-10 21:29:00,2.9699999999999998
Karachi Cafe,Sourav Roy,cozy place offers good variety food loved burgers n pastas would love try kabiraji next visit hyderabad bit overpriced quality wise decent must try one u r gachibowli,5.0,2019-01-06 00:45:00,6.66
Karachi Cafe,Guru Prasad Das,first place visited reaching hyderabad located main road gachibowli place serves delectable food ambience gives feeling retro space decor mostly consisting retro themed wall hangings tried keema pav paneer tikka sub macaroni sandwich service slower side food took around mins reach table keema pav simply awesome keema nicely done quite flavorful macaroni sandwich till sub also good better past also served fruit biscuits simply delicious overall good place snacks chat,4.0,2019-01-01 14:48:00,8.7
Karachi Cafe,Vinita More,variety biscuits cookies cakes etc delight find gluten free sugar free options ordered hazelnut coffee muffin tomato cheese sandwich veg puff etc everything delicious enjoyed,4.0,2019-01-01 08:42:00,5.74
Karachi Cafe,Pragya V,tried ginger tea cookies apple pie loved price definitely high tea quantity picture showing one two one ginger tea,4.0,2018-12-18 11:39:00,5.14
Karachi Cafe,Moonis Ahmed,visit place something mind long time rated highly zomato recommended number contacts decided give shot friday night homeminister came late place still lively entering definitely notice ambiance bit idyllic retro song playing background definitely feel like going back time settled ordered fries keema pav chicken farcha gulp ordered irani chai boy boy treat dishes simply delicious mouthwatering keema pav true name fame amazing chicken farcha crispy outside juicy inside dishes served piping hot enhanced taste service bit slow could understood meals served hot though place small comfortably sit good amount people seating outside well slightly pricier side still felt worth given quantity trusted name karachi sweets backers definitely count quality ambiance service food value money,4.0,2018-12-03 00:10:00,11.86
Karachi Cafe,Paramita Sarkar,introduced brand airport came across biscuits spencers hyderabad could miss visiting karachi bakery outlet near temporary residing place like cookies lot fallen love chocolates sugar free ones also yumm,4.5,2018-11-30 20:51:00,6.52
Karachi Cafe,Salimuddin Ansari,ordered red velvet cake asked change order red velvet available asked available list cake list ordered chocolate cheesecake min waiting call told cheesecake available kind behavior never order,1.0,2018-11-15 21:45:00,2.92
Karachi Cafe,GoSouGo,place lost row cafes restaurants gachibowli cute little cafe vintage indian vibes posters old hindi movies early air india adorning wall good spot casual date catch ordered irani chai nankatai yum,4.0,2018-11-13 07:20:00,5.96
Karachi Cafe,Anirban Saha,one best cafes hyderabad spend time try irani chai staff really courteous decor top notch love ambience place try irani chai,5.0,2018-11-06 00:18:00,6.24
Karachi Cafe,Shubhangi Gautam,obsessed irani chai karachi cafe first time irani chai fell love place friend come catch love cafe cute quiet pretty love theme really sure food mawa cake goes great chai paneer sub great nonetheless one favorite places,4.0,2018-10-29 02:02:00,6.1899999999999995
Karachi Cafe,Karthik Vempa,another place wanted visit long vintage brings back childhood days earlier born excellent place ambience tasty food rolls yummy keem pav must try dish,5.0,2018-10-16 12:43:00,6.5
Karachi Cafe,Hrishikesh Mohile,back review promised kheema pav amazing must try nice retro ambiance well done interiors carefully done love paint walls props used get much time spend would definitely love spend time place crew friendly write food next visit,5.0,2018-10-13 12:06:00,7.26
Karachi Cafe,Aman Agarwal,nice place go casual snacks smoothies rate slightly higher food quality okay dinning space good one seat outside watch road enjoy food well,3.0,2018-10-11 18:25:00,4.39
Karachi Cafe,Bhargavi Neti,really nice place date ambience good old songs playing background antique looking showpieces hanging around food great tried pasta sandwich samosa good,5.0,2018-10-11 13:42:00,6.51
Karachi Cafe,Trisha Mondal,nice place hangout ur frnds cup irani chai endless gossips affordable usually busy place must try bun maska,3.0,2018-10-10 10:08:00,4.07
Karachi Cafe,Tamal Sarkar,starting amazed looks ambience place side road anticipating sunny sunday morning convinced friends come ambience themed decorations fascinating maintained well beautifully kettle shaped water jug bulb shaped salt containers rough old furniture look old bollywood movie dialogue old popular brands put together appealing old big radio dial telephones brought back many childhood memories coming ordered bbq chicken sub chicken sub omlette sandwich crispy chicken burgers apple pie vanilla ice cream first thing lovely except apple pie course whole generous amount french fries wedges go along mains burger damn fulfilling crispy square chicken patties layered veggies lettuce really nice however critical could done cheese mayonnaise subs spicy substantial chicken pieces omlette sandwich pretty decent overall felt pocket pinch quite normal cafe least food satisfied appetite p took theme seriously shows enter washroom find old rexona ad frame place seemed perfect occasions romantic date getaway group outing people love ambience random tea meet ups well must visit,5.0,2018-10-07 17:50:00,15.67
Karachi Cafe,Shovan M,yesterday good evening spent karachi cafe along entire team decent place discussion eating date ordered various things like samosas chicken kobirazi veg cutlet paneer kathi roll macaroni sandwich veg grilled sandwich etc items good pretty tasty irani chai fabulous place theme old gold see pictures past hanging walls try place located near offices service good cost wise also high would like taste items menu,4.0,2018-10-06 15:15:00,8.09
Karachi Cafe,Ria Sur,food good also service someone wants touch bengali food place also dinner completed reasonable price,3.0,2018-10-04 01:40:00,4.0
Karachi Cafe,Karan Parseja,old new new th century themed caf soothing ambiance remind childhood posters advertisements scenes past framed put walls food amazing went pink penne grilled chicken pasta resist finishing even though half full lemon tea barfeilly chai refreshing mix must visit place definitely uplift mood,5.0,2018-10-01 16:26:00,7.9
